word,video_file,landmarks_file,landmarks_hands_only_file,num_frames,avg_landmarks,valid_frame_ratio,signer_id,avg_hands_detected,both_hands_ratio,one_hand_ratio,no_hand_ratio
HOLA,data/raw_videos/HOLA/HOLA_rep_0_110005.mp4,data/landmarks/HOLA/HOLA_rep_0_110005.npy,data/landmarks_hands_only/HOLA/HOLA_rep_0_110005.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0
HOLA,data/raw_videos/HOLA/HOLA_rep_1_110121.mp4,data/landmarks/HOLA/HOLA_rep_1_110121.npy,data/landmarks_hands_only/HOLA/HOLA_rep_1_110121.npy,60,53.3,0.9666666666666667,0,0.9666666666666667,0.0,0.9666666666666667,0.03333333333333333
HOLA,data/raw_videos/HOLA/HOLA_rep_0_114301.mp4,data/landmarks/HOLA/HOLA_rep_0_114301.npy,data/landmarks_hands_only/HOLA/HOLA_rep_0_114301.npy,60,52.6,0.9333333333333333,0,0.9333333333333333,0.0,0.9333333333333333,0.06666666666666667
HOLA,data/raw_videos/HOLA/HOLA_rep_1_114433.mp4,data/landmarks/HOLA/HOLA_rep_1_114433.npy,data/landmarks_hands_only/HOLA/HOLA_rep_1_114433.npy,60,52.6,0.9333333333333333,0,0.9333333333333333,0.0,0.9333333333333333,0.06666666666666667
HOLA,data/raw_videos/HOLA/HOLA_rep_1_114547.mp4,data/landmarks/HOLA/HOLA_rep_1_114547.npy,data/landmarks_hands_only/HOLA/HOLA_rep_1_114547.npy,60,53.3,0.9666666666666667,0,0.9666666666666667,0.0,0.9666666666666667,0.03333333333333333
HOLA,data/raw_videos/HOLA/HOLA_rep_1_110046.mp4,data/landmarks/HOLA/HOLA_rep_1_110046.npy,data/landmarks_hands_only/HOLA/HOLA_rep_1_110046.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0
HOLA,data/raw_videos/HOLA/HOLA_rep_3_110024.mp4,data/landmarks/HOLA/HOLA_rep_3_110024.npy,data/landmarks_hands_only/HOLA/HOLA_rep_3_110024.npy,60,53.3,0.9666666666666667,0,0.9666666666666667,0.0,0.9666666666666667,0.03333333333333333
HOLA,data/raw_videos/HOLA/HOLA_rep_2_121452.mp4,data/landmarks/HOLA/HOLA_rep_2_121452.npy,data/landmarks_hands_only/HOLA/HOLA_rep_2_121452.npy,60,51.55,0.8833333333333333,0,0.8833333333333333,0.0,0.8833333333333333,0.11666666666666667
HOLA,data/raw_videos/HOLA/HOLA_rep_2_110244.mp4,data/landmarks/HOLA/HOLA_rep_2_110244.npy,data/landmarks_hands_only/HOLA/HOLA_rep_2_110244.npy,60,53.65,0.9833333333333333,0,0.9833333333333333,0.0,0.9833333333333333,0.016666666666666666
HOLA,data/raw_videos/HOLA/HOLA_rep_2_110052.mp4,data/landmarks/HOLA/HOLA_rep_2_110052.npy,data/landmarks_hands_only/HOLA/HOLA_rep_2_110052.npy,60,52.95,0.95,0,0.95,0.0,0.95,0.05
HOLA,data/raw_videos/HOLA/HOLA_rep_0_110150.mp4,data/landmarks/HOLA/HOLA_rep_0_110150.npy,data/landmarks_hands_only/HOLA/HOLA_rep_0_110150.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0
HOLA,data/raw_videos/HOLA/HOLA_rep_2_114553.mp4,data/landmarks/HOLA/HOLA_rep_2_114553.npy,data/landmarks_hands_only/HOLA/HOLA_rep_2_114553.npy,60,52.6,0.9333333333333333,0,0.9333333333333333,0.0,0.9333333333333333,0.06666666666666667
HOLA,data/raw_videos/HOLA/HOLA_rep_0_121603.mp4,data/landmarks/HOLA/HOLA_rep_0_121603.npy,data/landmarks_hands_only/HOLA/HOLA_rep_0_121603.npy,60,53.65,0.9833333333333333,0,0.9833333333333333,0.0,0.9833333333333333,0.016666666666666666
HOLA,data/raw_videos/HOLA/HOLA_rep_3_110215.mp4,data/landmarks/HOLA/HOLA_rep_3_110215.npy,data/landmarks_hands_only/HOLA/HOLA_rep_3_110215.npy,60,52.95,0.95,0,0.95,0.0,0.95,0.05
HOLA,data/raw_videos/HOLA/HOLA_rep_2_110133.mp4,data/landmarks/HOLA/HOLA_rep_2_110133.npy,data/landmarks_hands_only/HOLA/HOLA_rep_2_110133.npy,60,52.95,0.95,0,0.95,0.0,0.95,0.05
HOLA,data/raw_videos/HOLA/HOLA_rep_0_110225.mp4,data/landmarks/HOLA/HOLA_rep_0_110225.npy,data/landmarks_hands_only/HOLA/HOLA_rep_0_110225.npy,60,52.6,0.9333333333333333,0,0.9333333333333333,0.0,0.9333333333333333,0.06666666666666667
HOLA,data/raw_videos/HOLA/HOLA_rep_1_121731.mp4,data/landmarks/HOLA/HOLA_rep_1_121731.npy,data/landmarks_hands_only/HOLA/HOLA_rep_1_121731.npy,60,52.6,0.9333333333333333,0,0.9333333333333333,0.0,0.9333333333333333,0.06666666666666667
HOLA,data/raw_videos/HOLA/HOLA_rep_3_121811.mp4,data/landmarks/HOLA/HOLA_rep_3_121811.npy,data/landmarks_hands_only/HOLA/HOLA_rep_3_121811.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0
HOLA,data/raw_videos/HOLA/HOLA_rep_0_121406.mp4,data/landmarks/HOLA/HOLA_rep_0_121406.npy,data/landmarks_hands_only/HOLA/HOLA_rep_0_121406.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0
HOLA,data/raw_videos/HOLA/HOLA_rep_0_110034.mp4,data/landmarks/HOLA/HOLA_rep_0_110034.npy,data/landmarks_hands_only/HOLA/HOLA_rep_0_110034.npy,60,52.95,0.95,0,0.95,0.0,0.95,0.05
HOLA,data/raw_videos/HOLA/HOLA_rep_0_114427.mp4,data/landmarks/HOLA/HOLA_rep_0_114427.npy,data/landmarks_hands_only/HOLA/HOLA_rep_0_114427.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0
HOLA,data/raw_videos/HOLA/HOLA_rep_2_114320.mp4,data/landmarks/HOLA/HOLA_rep_2_114320.npy,data/landmarks_hands_only/HOLA/HOLA_rep_2_114320.npy,60,53.3,0.9666666666666667,0,0.9666666666666667,0.0,0.9666666666666667,0.03333333333333333
HOLA,data/raw_videos/HOLA/HOLA_rep_1_110011.mp4,data/landmarks/HOLA/HOLA_rep_1_110011.npy,data/landmarks_hands_only/HOLA/HOLA_rep_1_110011.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0
HOLA,data/raw_videos/HOLA/HOLA_rep_0_110109.mp4,data/landmarks/HOLA/HOLA_rep_0_110109.npy,data/landmarks_hands_only/HOLA/HOLA_rep_0_110109.npy,60,53.65,0.9833333333333333,0,0.9833333333333333,0.0,0.9833333333333333,0.016666666666666666
HOLA,data/raw_videos/HOLA/HOLA_rep_0_114540.mp4,data/landmarks/HOLA/HOLA_rep_0_114540.npy,data/landmarks_hands_only/HOLA/HOLA_rep_0_114540.npy,60,53.65,0.9833333333333333,0,0.9833333333333333,0.0,0.9833333333333333,0.016666666666666666
HOLA,data/raw_videos/HOLA/HOLA_rep_3_110058.mp4,data/landmarks/HOLA/HOLA_rep_3_110058.npy,data/landmarks_hands_only/HOLA/HOLA_rep_3_110058.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0
HOLA,data/raw_videos/HOLA/HOLA_rep_1_114314.mp4,data/landmarks/HOLA/HOLA_rep_1_114314.npy,data/landmarks_hands_only/HOLA/HOLA_rep_1_114314.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0
HOLA,data/raw_videos/HOLA/HOLA_rep_1_110238.mp4,data/landmarks/HOLA/HOLA_rep_1_110238.npy,data/landmarks_hands_only/HOLA/HOLA_rep_1_110238.npy,60,52.6,0.9333333333333333,0,0.9333333333333333,0.0,0.9333333333333333,0.06666666666666667
HOLA,data/raw_videos/HOLA/HOLA_rep_3_110139.mp4,data/landmarks/HOLA/HOLA_rep_3_110139.npy,data/landmarks_hands_only/HOLA/HOLA_rep_3_110139.npy,60,53.3,0.9666666666666667,0,0.9666666666666667,0.0,0.9666666666666667,0.03333333333333333
HOLA,data/raw_videos/HOLA/HOLA_rep_0_121711.mp4,data/landmarks/HOLA/HOLA_rep_0_121711.npy,data/landmarks_hands_only/HOLA/HOLA_rep_0_121711.npy,60,52.6,0.9333333333333333,0,0.9333333333333333,0.0,0.9333333333333333,0.06666666666666667
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_3_121048.mp4,data/landmarks/GRACIAS/GRACIAS_rep_3_121048.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_3_121048.npy,60,73.6,1.0,0,1.9333333333333333,0.9333333333333333,0.06666666666666667,0.0
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_3_113758.mp4,data/landmarks/GRACIAS/GRACIAS_rep_3_113758.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_3_113758.npy,60,73.6,0.9666666666666667,0,1.9333333333333333,0.9666666666666667,0.0,0.03333333333333333
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_1_123835.mp4,data/landmarks/GRACIAS/GRACIAS_rep_1_123835.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_1_123835.npy,60,71.85,1.0,0,1.85,0.85,0.15,0.0
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_2_121235.mp4,data/landmarks/GRACIAS/GRACIAS_rep_2_121235.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_2_121235.npy,60,74.3,1.0,0,1.9666666666666666,0.9666666666666667,0.03333333333333333,0.0
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_0_123522.mp4,data/landmarks/GRACIAS/GRACIAS_rep_0_123522.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_0_123522.npy,60,71.5,0.9333333333333333,0,1.8333333333333333,0.9,0.03333333333333333,0.06666666666666667
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_0_113542.mp4,data/landmarks/GRACIAS/GRACIAS_rep_0_113542.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_0_113542.npy,60,74.3,1.0,0,1.9666666666666666,0.9666666666666667,0.03333333333333333,0.0
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_2_113657.mp4,data/landmarks/GRACIAS/GRACIAS_rep_2_113657.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_2_113657.npy,60,72.55,0.95,0,1.8833333333333333,0.9333333333333333,0.016666666666666666,0.05
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_1_113739.mp4,data/landmarks/GRACIAS/GRACIAS_rep_1_113739.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_1_113739.npy,60,72.2,0.9333333333333333,0,1.8666666666666667,0.9333333333333333,0.0,0.06666666666666667
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_0_121145.mp4,data/landmarks/GRACIAS/GRACIAS_rep_0_121145.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_0_121145.npy,60,74.65,1.0,0,1.9833333333333334,0.9833333333333333,0.016666666666666666,0.0
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_1_123703.mp4,data/landmarks/GRACIAS/GRACIAS_rep_1_123703.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_1_123703.npy,60,64.85,0.85,0,1.5166666666666666,0.6666666666666666,0.18333333333333332,0.15
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_1_123529.mp4,data/landmarks/GRACIAS/GRACIAS_rep_1_123529.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_1_123529.npy,60,75.0,1.0,0,2.0,1.0,0.0,0.0
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_0_113727.mp4,data/landmarks/GRACIAS/GRACIAS_rep_0_113727.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_0_113727.npy,60,72.9,0.9666666666666667,0,1.9,0.9333333333333333,0.03333333333333333,0.03333333333333333
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_0_123828.mp4,data/landmarks/GRACIAS/GRACIAS_rep_0_123828.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_0_123828.npy,60,74.65,1.0,0,1.9833333333333334,0.9833333333333333,0.016666666666666666,0.0
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_2_113745.mp4,data/landmarks/GRACIAS/GRACIAS_rep_2_113745.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_2_113745.npy,60,74.3,0.9833333333333333,0,1.9666666666666666,0.9833333333333333,0.0,0.016666666666666666
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_3_113852.mp4,data/landmarks/GRACIAS/GRACIAS_rep_3_113852.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_3_113852.npy,60,73.6,0.9666666666666667,0,1.9333333333333333,0.9666666666666667,0.0,0.03333333333333333
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_0_113321.mp4,data/landmarks/GRACIAS/GRACIAS_rep_0_113321.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_0_113321.npy,60,74.65,1.0,0,1.9833333333333334,0.9833333333333333,0.016666666666666666,0.0
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_1_113601.mp4,data/landmarks/GRACIAS/GRACIAS_rep_1_113601.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_1_113601.npy,60,72.55,0.9833333333333333,0,1.8833333333333333,0.9,0.08333333333333333,0.016666666666666666
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_3_113716.mp4,data/landmarks/GRACIAS/GRACIAS_rep_3_113716.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_3_113716.npy,60,72.55,0.95,0,1.8833333333333333,0.9333333333333333,0.016666666666666666,0.05
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_2_123535.mp4,data/landmarks/GRACIAS/GRACIAS_rep_2_123535.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_2_123535.npy,60,74.65,1.0,0,1.9833333333333334,0.9833333333333333,0.016666666666666666,0.0
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_2_123723.mp4,data/landmarks/GRACIAS/GRACIAS_rep_2_123723.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_2_123723.npy,60,70.8,1.0,0,1.8,0.8,0.2,0.0
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_3_113513.mp4,data/landmarks/GRACIAS/GRACIAS_rep_3_113513.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_3_113513.npy,60,75.0,1.0,0,2.0,1.0,0.0,0.0
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_1_113839.mp4,data/landmarks/GRACIAS/GRACIAS_rep_1_113839.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_1_113839.npy,60,74.3,0.9833333333333333,0,1.9666666666666666,0.9833333333333333,0.0,0.016666666666666666
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_1_113346.mp4,data/landmarks/GRACIAS/GRACIAS_rep_1_113346.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_1_113346.npy,60,74.3,0.9833333333333333,0,1.9666666666666666,0.9833333333333333,0.0,0.016666666666666666
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_2_123841.mp4,data/landmarks/GRACIAS/GRACIAS_rep_2_123841.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_2_123841.npy,60,73.95,1.0,0,1.95,0.95,0.05,0.0
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_0_121017.mp4,data/landmarks/GRACIAS/GRACIAS_rep_0_121017.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_0_121017.npy,60,72.2,1.0,0,1.8666666666666667,0.8666666666666667,0.13333333333333333,0.0
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_2_113614.mp4,data/landmarks/GRACIAS/GRACIAS_rep_2_113614.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_2_113614.npy,60,73.6,1.0,0,1.9333333333333333,0.9333333333333333,0.06666666666666667,0.0
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_0_121216.mp4,data/landmarks/GRACIAS/GRACIAS_rep_0_121216.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_0_121216.npy,60,75.0,1.0,0,2.0,1.0,0.0,0.0
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_1_121023.mp4,data/landmarks/GRACIAS/GRACIAS_rep_1_121023.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_1_121023.npy,60,72.9,0.9833333333333333,0,1.9,0.9166666666666666,0.06666666666666667,0.016666666666666666
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_0_113638.mp4,data/landmarks/GRACIAS/GRACIAS_rep_0_113638.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_0_113638.npy,60,72.55,0.9666666666666667,0,1.8833333333333333,0.9166666666666666,0.05,0.03333333333333333
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_2_121158.mp4,data/landmarks/GRACIAS/GRACIAS_rep_2_121158.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_2_121158.npy,60,73.6,0.9833333333333333,0,1.9333333333333333,0.95,0.03333333333333333,0.016666666666666666
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_2_113507.mp4,data/landmarks/GRACIAS/GRACIAS_rep_2_113507.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_2_113507.npy,60,71.5,0.9666666666666667,0,1.8333333333333333,0.8666666666666667,0.1,0.03333333333333333
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_1_121222.mp4,data/landmarks/GRACIAS/GRACIAS_rep_1_121222.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_1_121222.npy,60,74.3,1.0,0,1.9666666666666666,0.9666666666666667,0.03333333333333333,0.0
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_2_113846.mp4,data/landmarks/GRACIAS/GRACIAS_rep_2_113846.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_2_113846.npy,60,75.0,1.0,0,2.0,1.0,0.0,0.0
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_0_123649.mp4,data/landmarks/GRACIAS/GRACIAS_rep_0_123649.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_0_123649.npy,60,66.95,0.8666666666666667,0,1.6166666666666667,0.75,0.11666666666666667,0.13333333333333333
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_1_113645.mp4,data/landmarks/GRACIAS/GRACIAS_rep_1_113645.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_1_113645.npy,60,73.25,0.9666666666666667,0,1.9166666666666667,0.95,0.016666666666666666,0.03333333333333333
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_3_123848.mp4,data/landmarks/GRACIAS/GRACIAS_rep_3_123848.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_3_123848.npy,60,73.6,1.0,0,1.9333333333333333,0.9333333333333333,0.06666666666666667,0.0
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_1_121152.mp4,data/landmarks/GRACIAS/GRACIAS_rep_1_121152.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_1_121152.npy,60,74.65,1.0,0,1.9833333333333334,0.9833333333333333,0.016666666666666666,0.0
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_0_113833.mp4,data/landmarks/GRACIAS/GRACIAS_rep_0_113833.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_0_113833.npy,60,74.3,1.0,0,1.9666666666666666,0.9666666666666667,0.03333333333333333,0.0
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_2_121029.mp4,data/landmarks/GRACIAS/GRACIAS_rep_2_121029.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_2_121029.npy,60,75.0,1.0,0,2.0,1.0,0.0,0.0
GRACIAS,data/raw_videos/GRACIAS/GRACIAS_rep_3_113626.mp4,data/landmarks/GRACIAS/GRACIAS_rep_3_113626.npy,data/landmarks_hands_only/GRACIAS/GRACIAS_rep_3_113626.npy,60,73.95,0.9833333333333333,0,1.95,0.9666666666666667,0.016666666666666666,0.016666666666666666
POR_FAVOR,data/raw_videos/POR_FAVOR/POR_FAVOR_rep_3_112727.mp4,data/landmarks/POR_FAVOR/POR_FAVOR_rep_3_112727.npy,data/landmarks_hands_only/POR_FAVOR/POR_FAVOR_rep_3_112727.npy,60,52.6,0.9333333333333333,0,0.9333333333333333,0.0,0.9333333333333333,0.06666666666666667
POR_FAVOR,data/raw_videos/POR_FAVOR/POR_FAVOR_rep_2_112831.mp4,data/landmarks/POR_FAVOR/POR_FAVOR_rep_2_112831.npy,data/landmarks_hands_only/POR_FAVOR/POR_FAVOR_rep_2_112831.npy,60,52.6,0.9333333333333333,0,0.9333333333333333,0.0,0.9333333333333333,0.06666666666666667
POR_FAVOR,data/raw_videos/POR_FAVOR/POR_FAVOR_rep_1_124143.mp4,data/landmarks/POR_FAVOR/POR_FAVOR_rep_1_124143.npy,data/landmarks_hands_only/POR_FAVOR/POR_FAVOR_rep_1_124143.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0
POR_FAVOR,data/raw_videos/POR_FAVOR/POR_FAVOR_rep_1_112626.mp4,data/landmarks/POR_FAVOR/POR_FAVOR_rep_1_112626.npy,data/landmarks_hands_only/POR_FAVOR/POR_FAVOR_rep_1_112626.npy,60,53.65,0.9833333333333333,0,0.9833333333333333,0.0,0.9833333333333333,0.016666666666666666
POR_FAVOR,data/raw_videos/POR_FAVOR/POR_FAVOR_rep_1_120910.mp4,data/landmarks/POR_FAVOR/POR_FAVOR_rep_1_120910.npy,data/landmarks_hands_only/POR_FAVOR/POR_FAVOR_rep_1_120910.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0
POR_FAVOR,data/raw_videos/POR_FAVOR/POR_FAVOR_rep_2_112942.mp4,data/landmarks/POR_FAVOR/POR_FAVOR_rep_2_112942.npy,data/landmarks_hands_only/POR_FAVOR/POR_FAVOR_rep_2_112942.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0
POR_FAVOR,data/raw_videos/POR_FAVOR/POR_FAVOR_rep_1_112743.mp4,data/landmarks/POR_FAVOR/POR_FAVOR_rep_1_112743.npy,data/landmarks_hands_only/POR_FAVOR/POR_FAVOR_rep_1_112743.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0
POR_FAVOR,data/raw_videos/POR_FAVOR/POR_FAVOR_rep_3_112913.mp4,data/landmarks/POR_FAVOR/POR_FAVOR_rep_3_112913.npy,data/landmarks_hands_only/POR_FAVOR/POR_FAVOR_rep_3_112913.npy,60,53.65,0.9833333333333333,0,0.9833333333333333,0.0,0.9833333333333333,0.016666666666666666
POR_FAVOR,data/raw_videos/POR_FAVOR/POR_FAVOR_rep_2_120822.mp4,data/landmarks/POR_FAVOR/POR_FAVOR_rep_2_120822.npy,data/landmarks_hands_only/POR_FAVOR/POR_FAVOR_rep_2_120822.npy,60,51.55,0.8833333333333333,0,0.8833333333333333,0.0,0.8833333333333333,0.11666666666666667
POR_FAVOR,data/raw_videos/POR_FAVOR/POR_FAVOR_rep_0_112819.mp4,data/landmarks/POR_FAVOR/POR_FAVOR_rep_0_112819.npy,data/landmarks_hands_only/POR_FAVOR/POR_FAVOR_rep_0_112819.npy,60,51.9,0.9,0,0.9,0.0,0.9,0.1
POR_FAVOR,data/raw_videos/POR_FAVOR/POR_FAVOR_rep_1_112929.mp4,data/landmarks/POR_FAVOR/POR_FAVOR_rep_1_112929.npy,data/landmarks_hands_only/POR_FAVOR/POR_FAVOR_rep_1_112929.npy,60,53.65,0.9833333333333333,0,0.9833333333333333,0.0,0.9833333333333333,0.016666666666666666
POR_FAVOR,data/raw_videos/POR_FAVOR/POR_FAVOR_rep_1_112900.mp4,data/landmarks/POR_FAVOR/POR_FAVOR_rep_1_112900.npy,data/landmarks_hands_only/POR_FAVOR/POR_FAVOR_rep_1_112900.npy,60,53.65,0.9833333333333333,0,0.9833333333333333,0.0,0.9833333333333333,0.016666666666666666
POR_FAVOR,data/raw_videos/POR_FAVOR/POR_FAVOR_rep_2_124304.mp4,data/landmarks/POR_FAVOR/POR_FAVOR_rep_2_124304.npy,data/landmarks_hands_only/POR_FAVOR/POR_FAVOR_rep_2_124304.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0
POR_FAVOR,data/raw_videos/POR_FAVOR/POR_FAVOR_rep_1_120741.mp4,data/landmarks/POR_FAVOR/POR_FAVOR_rep_1_120741.npy,data/landmarks_hands_only/POR_FAVOR/POR_FAVOR_rep_1_120741.npy,60,54.0,1.0,0,1.0,0.0,1.0,0.0
